1001
1002
1003
1003
1003
1004
1006,1005
1003
1009
1009,1001
1013
1009
1006
1017,1018
1019
1021
1002,1001
1013
1009,1023
1025
1013,1026,1001
1009
1006
1003
1013,1023
1004
1009,1005
1034
1035
1009,1019,1023
1009
1023
1013
1019
1038,1037
1006
1026,1023
1021
1003
1009
1013,1003
1002,1004,1006
1013
1034,1003
1045,1044
1009
1004
1006
1004
1009
1009
1019,1003
1003
1019
1004
1044
1019
1053,1054,1009,1025,1052,1026,1037,1055
1002,1009,1001
1019
1009,1003
1023
1004
1003
1018,1023
1013
1023
1009
1018
1017
1054,1017
1018,1023
1023
1003
1018
1009
1013,1026
1003
1001
1018
1018
1003
1006,1009,1023
1013,1026,1009,1003
1002,1005,1023
1009,1019
1019
1004
1026,1023
1018,1005
1013,1009,1003,1059
1002
1023
1019
1009,1019
1034
1013
1006,1013
1003
1009
1001
1044
1005
1013,1019
1001
1013
1066
1013,1003
1013,1003
1019
1005
1009
1023
1059,1068,1021
1003,1068
1013
1017,1019,1034,1023
1013,1034,1023
1034
1018
1019
1045,1068
1002
1013,1019,1003
1034
1018
1006,1009
1006
1013
1013,1009
1023
1017,1023
1004
1013
1026,1023
1006
1019,1003
1002,1021
1006
1019,1003
1013,1023,1002
1034
1003
1017,1003
1023
1003
1034
1009
1001
1009,1013
1013
1013
1001
1019
1005
1009
1003
1019
1006
1019
1023
1009
1004
1002,1068
1054,1053,1075,1009,1025,1038,1055
1002
1054,1045,1037,1055
1037
1059,1068
1075,1009,1044,1078,1037
1017,1003
1006
1009,1034,1021
1002
1006,1018
1002
1078
1054,1025,1037
1006
1053,1055,1054
1009,1013,1002
1035,1003
1005
1006,1009
1009
1003
1068,1044
1023
1009
1018
1006,1068,1017
1009,1078,1045
1038,1004,1078
1009,1003,1023,1013,1001
1023
1013,1003
1006
1009
1013,1019
1009
1026
1052,1066,1037,1055
1021
1013
1038,1078
1003,1068,1066,1055,1037
1018
1017
1017
1044
1035
1053,1054,1075,1009,1044,1078,1037,1055
1013
1009,1019
1006,1034
1018,1068
1009,1034
1006
1026
1018
1009
1006,1009
1025
1021
1037
1009
1034
1019,1003
1023
1018,1003,1023
1003,1023,1006,1013,1019,1001
1003
1026
1009,1001
1009,1003,1068
1009
1035
1009,1038,1078
1013
1004
1001
1037,1044
1009
1038,1078
1013,1009
1026,1023
1054,1026
1009,1004
1001
1013
1003,1023
1013
1009,1019
1009,1034
1017,1018,1001
1018
1009
1017,1018
1019,1003
1001
1018
1003
1023
1019
1002,1013
1059
1026
1013,1003
1002
1009
1023
1023
1002,1078
1054,1066
1009
1013
1013
1023,1021
1052
1009
1034
1009,1019,1003
1018
1059
1054,1037
1021
1023
1009,1018
1001
1009,1023
1053,1009,1017
1005
1044
1034,1023
1003,1068
1023
1003
1003
1013,1009
1026,1023
1013
1009
1013,1003
1013
1019
1019
1009
1078
1002
1054,1075,1009,1025,1078,1055
1006
1054,1075,1025,1038,1055
1009
1001
1017
1054,1075,1009,1037,1055
1003,1023
1006
1005
1035
1009
1045,1044
1017
1038
1009
1009,1026,1034
1002,1023,1021
1054,1078
1044
1018
1013,1009,1018,1005
1045
1023
1013
1018
1013
1003
1006,1009,1037
1055
1005
1013
1078,1021,1044
1026,1018
1003
1054,1037
1005
1037,1044
1009
1075
1009,1005
1052,1045,1037,1054
1044
1009,1026,1078,1037
1006
1009
1054,1009,1037,1055
1013,1019
1003
1019
1001
1045
1003
1005,1021
1023
1018,1005,1006,1013,1019,1034
1059
1009,1003
1054,1018,1055
1009,1023
